x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,label
0.0786087654503472,0.0589625068446659,0.0770397400251314,0.263174383986001,0.263174383986001,0.215302617496986,0.0741489609154684,0.0918868409931832,0.0375484969261106,0.244915433912357,0.164144361423859,0.0838230176712002,0.0405883811560424,0.0902774663063785,0.056470500203895,0.119835909234204,0.0649032708250414,0.263174383986001,0.230654241178306,0.0874373058872777,0.0658002527365637,0.0752406177980294,0.100076189428828,0.0309115497593222,0.0933704714377958,0.128786456883521,0.0957200326889094,0.216527344621532,0.0508369366562033,0.21283155835926,0.263174383986001,0.263174383986001,0.263174383986001,0.243236482955899,0.263174383986001,0.205329758261445,0
0.0556627075517404,0.0327909871066817,0.0464130223752511,0.184177352163928,0.169631639758982,0.0451778341975773,0.0261210914053043,0.0331614546926398,0.0203551389755873,0.131559440584398,0.0492268075388607,0.164680695351549,0.279347723356525,0.142672924920903,0.172234951032447,0.0685833993787706,0.0614715495464973,0.0883251056781957,0.117574625788476,0.161706798395987,0.297062077898848,0.297062077898848,0.297062077898848,0.297062077898848,0.0917560937371839,0.0713432707028266,0.0707213055806696,0.047812015801603,0.095236959700198,0.136714691311152,0.22173813601145,0.297062077898848,0.27902501384891,0.192713742569678,0.176308311226297,0.102677589181597,0
0.0366002220346982,0.00843503103439703,0.00648555900686332,0.0945057923450764,0.116226986597952,0.116970833983483,0.099619825801258,0.0767889121137661,0.145124194397529,0.0809335337551571,0.0212191297596884,0.228254515423714,0.15255140047525,0.102039438886188,0.0164099485791736,0.0396556319448171,0.0917233823511859,0.0269604323293623,0.0545584804583079,0.0676136455329471,0.269913994519693,0.269913994519693,0.269913994519693,0.25194537173969,0.0568986504892868,0.084387124993205,0.02594807299154,0.269913994519693,0.209281573900734,0.269913994519693,0.269913994519693,0.267431568532781,0.114022238775505,0.246938486609343,0.201114651569121,0.269913994519693,0
0.0763424847367522,0.0350101025514122,0.0414446524056998,0.214714769021631,0.257260925741408,0.220495014778904,0.0441460795686953,0.00506812582173585,0.0573244941147348,0.0490700824282323,0.0478787886670058,0.0381822958435531,0.170558625357048,0.139495878551771,0.188509047341858,0.0898456873635705,0.061068276962388,0.0413276988530474,0.102627778462333,0.117594597444981,0.257260925741408,0.196633748970607,0.193173694963218,0.0958872508982671,0.0896302702974466,0.0967003909195789,0.0459336122161756,0.257260925741408,0.257260925741408,0.235859442590938,0.257260925741408,0.179031393863711,0.257260925741408,0.257260925741408,0.257260925741408,0.203264731162192,0
0.0484723934682014,0.193359758031929,0.254115632862302,0.243722213600306,0.181480146902555,0.0402640864177787,0.0442061560476444,0.079458936182228,0.138552233793013,0.0604792389217814,0.0853908544527377,0.039042204331136,0.149091159152648,0.254115632862302,0.254115632862302,0.15310250376364,0.112865090422037,0.0683095062095491,0.254115632862302,0.145578193380674,0.0793906988184692,0.0699013935351781,0.182134014106253,0.250522701738416,0.254115632862302,0.145870058319878,0.183168392424783,0.17717301123259,0.196478429204315,0.117043056751624,0.092616401143192,0.0956783889614227,0.254115632862302,0.13881193259383,0.208736840782049,0.168627587207169,0
0.228477841323079,0.0787426459798145,0.0541206439665918,0.0754550417002817,0.0790384854891291,0.0999773924158914,0.124674669168651,0.0568067100047241,0.213146200520345,0.228477841323079,0.227047121241683,0.0901750363133752,0.125625399809456,0.12290119379211,0.202366825508024,0.198637822433877,0.228477841323079,0.134590974012453,0.0441217137201217,0.049321329592021,0.0613043375475993,0.133749776329955,0.228477841323079,0.20357642693844,0.228477841323079,0.161518014741173,0.168131654972434,0.228477841323079,0.0905845283834098,0.18548797972654,0.228477841323079,0.0930754787424952,0.176820623452551,0.228477841323079,0.228477841323079,0.203604411514316,0
0.0451665109633659,0.116482210940469,0.114975735732584,0.179310984064796,0.266665834375795,0.192720342747207,0.126977322249076,0.0749456588615689,0.024234203287285,0.121260849106973,0.0862038042019077,0.124761404620006,0.0740742606267418,0.0636858695110434,0.266665834375795,0.257700677785385,0.180409619884855,0.102150115122845,0.0881117664671191,0.129461432046255,0.222214176839565,0.261705694702658,0.266665834375795,0.187801276976403,0.196102591957566,0.155586564404602,0.0641322338844147,0.0798798901060877,0.234025224656448,0.266665834375795,0.266665834375795,0.186103035263833,0.137857079915723,0.0648382218031822,0.0572164709188312,0.0256673873764843,0
0.241199703076856,0.0572251611632951,0.0588053662558327,0.0180268837115689,0.185030602205258,0.126374438957364,0.103943370288558,0.0952164390293364,0.139088103770789,0.174739424806127,0.109989763869096,0.115028933952821,0.223850934461193,0.0715863082539156,0.0186076719949476,0.0719894193980878,0.0649891604188921,0.129159014608127,0.125836394268761,0.1844130555343,0.129848047787489,0.255962535805203,0.271055381096796,0.24184910045748,0.271055381096796,0.0825241520129055,0.0675916840175705,0.0373098977844133,0.100220964986725,0.271055381096796,0.271055381096796,0.271055381096796,0.271055381096796,0.206369924924385,0.0940901737451307,0.0449075711558309,0
0.234256920052183,0.0524658505510354,0.0127897892877267,0.0503062961124335,0.172477041217708,0.0730224596344361,0.0861332934017377,0.0854365221419726,0.194031263315442,0.208871295384722,0.0204441039882605,0.0201028219179984,0.0465832095908715,0.0723769125162855,0.0922445292606907,0.125448175912975,0.14572891739979,0.1071475055056,0.242678129077686,0.242678129077686,0.0888570726951465,0.156684860981779,0.242678129077686,0.242678129077686,0.242678129077686,0.242678129077686,0.242678129077686,0.100667809132587,0.131895248339387,0.128900374173689,0.109448940021026,0.242678129077686,0.242678129077686,0.242678129077686,0.184910091316711,0.178098773249644,0
0.328170549367893,0.122027485351681,0.0327494379602328,0.137028789376661,0.328170549367893,0.0284506875924302,0.0143659815432833,0.0181186708778198,0.0828282971964976,0.00603626457315583,0.00156672952718017,0.0293801945822677,0.054453240747917,0.328170549367893,0.0414900766076737,0.00946055796125321,0.0025266347981751,0.00248228209552866,0.328170549367893,0.159484740526999,0.222445271983807,0.186900202195826,0.180455899948036,0.136488224995064,0.141472486680899,0.130363118180139,0.328170549367893,0.165483614533048,0.103242564629292,0.137177927220087,0.225850412903768,0.231746181784672,0.199907552921553,0.0732350907670102,0.0887003261084214,0.0079461138835347,0
0.275429975004903,0.181850766004448,0.135354927830195,0.067251079379876,0.156284515248866,0.11924724840777,0.126509106633315,0.00847868475953753,0.200211559982783,0.158828387623574,0.142932710824159,0.166413344644556,0.146812123789065,0.0897205225211096,0.244371225435503,0.110331907128509,0.0344228655364579,0.136742190840989,0.179717664531563,0.275429975004903,0.275429975004903,0.247134122590715,0.173443269180095,0.0418774931946364,0.0714484781995915,0.123235291473315,0.127927596910906,0.115823415086019,0.242132032252587,0.275429975004903,0.275429975004903,0.132103733997323,0.120008505242444,0.0592755356399413,0.0642774741085458,0.0428547952743996,0
0.281430984481295,0.0804185026818389,0.0261617231181762,0.0379853557164893,0.277988023656859,0.176054317105617,0.142167044919149,0.168119611684496,0.0536849325011447,0.189344370498617,0.13268432764036,0.12583491139732,0.0936135655039531,0.145160525221014,0.139246612452684,0.0852809474569025,0.0541374304583759,0.00472766756955223,0.0746320071084041,0.217176681815592,0.263972144559624,0.134556346571958,0.291332103455771,0.14616680574185,0.106465362737669,0.0477630442025515,0.0252776702982693,0.0529350351964792,0.0596116308003879,0.165216210137587,0.256447069777562,0.291332103455771,0.291332103455771,0.291332103455771,0.0810635117362827,0.0469263108053312,0
0.0504574320450897,0.0168163157979826,0.110990440635849,0.255701701571273,0.255701701571273,0.0995043403443338,0.145380140744833,0.0676485043734002,0.0293795364588529,0.191707661230228,0.0936638233398127,0.0460163607567142,0.0606251630220798,0.216152459084065,0.200810838870524,0.239401865558441,0.0900613425245074,0.0824045998779335,0.126960191607309,0.202418550783392,0.255701701571273,0.255701701571273,0.255701701571273,0.189036778354258,0.135601009075056,0.200611868469778,0.027375467952247,0.0505425413217369,0.0534274902704124,0.115817110376366,0.102652077370521,0.0715173529664299,0.255701701571273,0.255701701571273,0.255701701571273,0.167469724350371,0
0.0579567687267621,0.100319317147818,0.104560052744631,0.0504476319285614,0.238669167615321,0.0822191574957407,0.074717108354021,0.0427980876942625,0.0998704322373551,0.0761426278083815,0.0351780627144723,0.0141609795553396,0.0586144739060091,0.0578464876249567,0.0755402630104661,0.0880031050810855,0.0810536401949736,0.0516731084760185,0.00171031259626803,0.087229604491993,0.0900919654386901,0.399583159002468,0.399583159002468,0.20419243888059,0.11306160816112,0.00438224494595722,0.0473171238411657,0.0761721571808866,0.0705368631987092,0.230062678458127,0.399583159002468,0.399583159002468,0.229991225167522,0.146444864788478,0.0582617301973766,0.0520167915188712,0
0.108164192232483,0.103346632169474,0.204413218742478,0.203168612328554,0.235715291512897,0.168521386880709,0.278147820320576,0.278147820320576,0.0473515665926845,0.278147820320576,0.225948631789109,0.176213127561782,0.0548891826192212,0.0375229096642167,0.0812433640468815,0.278147820320576,0.0297231158240706,0.0421264187152935,0.146767886029788,0.0706292732081318,0.0523699871863391,0.0420902391094794,0.0979883206527284,0.259341335621779,0.216777956473981,0.0949360393977967,0.278147820320576,0.278147820320576,0.0850156163492988,0.0423876096710982,0.0618078561947052,0.0439625337103554,0.0946114564264785,0.141450975917633,0.0615419679511611,0.192199990880855,0
0.247055534633095,0.0686423536790793,0.0932501607646382,0.247055534633095,0.247055534633095,0.0798531134098155,0.247055534633095,0.247055534633095,0.134791896888623,0.247055534633095,0.247055534633095,0.130197041682493,0.101367578374771,0.18733761920636,0.181070238785148,0.247055534633095,0.204002003381397,0.128112911988413,0.0447874689334556,0.0541588610309853,0.036338019655015,0.0721628606606248,0.247055534633095,0.207141904009261,0.09908608888045,0.103403849592734,0.0360429806853956,0.101903871942121,0.135098189173558,0.162250830010655,0.247055534633095,0.210718083996695,0.106490858657508,0.0688580651151506,0.0690684147928787,0.04631234221407,0
0.26644902530407,0.0957053621073329,0.121432928275048,0.110402711026668,0.165566856822599,0.0650231746745458,0.073930997475331,0.0420120068691602,0.135361331987944,0.26644902530407,0.0460892769491589,0.13884388343741,0.0964502795141931,0.26644902530407,0.183920335795397,0.0319330707854843,0.0350752979324622,0.155078989281849,0.0742698450693035,0.0569576486128042,0.26644902530407,0.26644902530407,0.26644902530407,0.0728384723392351,0.0646345583882969,0.0772096574717942,0.153424486173142,0.0845995351581476,0.226463078935724,0.23107121043168,0.265228640858227,0.26644902530407,0.26644902530407,0.0965308950065774,0.0455261587684664,0.0812606165550547,0
0.217806139260326,0.0659680388651395,0.0773073452845169,0.114125507379885,0.165923247090772,0.0939437431724374,0.24421449455711,0.164786541423065,0.108507368321937,0.24421449455711,0.24421449455711,0.196052233611781,0.166534642605148,0.0597791106628948,0.107522517632983,0.185180490688485,0.0344379047328954,0.129527754358548,0.24421449455711,0.24421449455711,0.230878297495978,0.119542455275588,0.192838959010589,0.071197659963179,0.0919878343973914,0.0989998228995038,0.176363903000996,0.242804722439367,0.24421449455711,0.24421449455711,0.0993435902499192,0.184092267239788,0.0880119479823922,0.0794620914373458,0.112734607342473,0.119068512162469,0
0.0755209562032393,0.0629817804548175,0.116791789208395,0.163113896979316,0.130838325192218,0.0714502306970182,0.0250756993552986,0.0350704250259808,0.0379181032870379,0.134303764519861,0.178008443477581,0.293997110783057,0.293997110783057,0.236557359388637,0.126939147546836,0.0840873904767896,0.0873323475831691,0.100826025229971,0.0175896465437438,0.124627556350904,0.113783304046217,0.263219436568494,0.293997110783057,0.222751087783303,0.0767196558494528,0.0909517990338359,0.0759737421075972,0.124037533866178,0.0506749639093611,0.20941950253618,0.293997110783057,0.293997110783057,0.293997110783057,0.146715786950697,0.0405146608993849,0.0818465999290599,0
0.114112986451594,0.0851660342897436,0.0893789480347872,0.110380881072366,0.193001831052523,0.0601835518853469,0.0343033318021007,0.0214451833623363,0.0252336071059314,0.119117559196735,0.138794691349087,0.251377244436332,0.251377244436332,0.146348919874152,0.189470599258414,0.0444176865503956,0.0357459298488343,0.0488068356186523,0.141107808596377,0.197308829209566,0.251377244436332,0.251377244436332,0.251377244436332,0.251377244436332,0.0485313554506666,0.166752261407323,0.137659106332191,0.251377244436332,0.0818308802437757,0.251377244436332,0.251377244436332,0.251377244436332,0.183553789140166,0.107828542241345,0.0263900652320181,0.165631232176345,0
0.108756820858731,0.0595053905830007,0.177156132298325,0.133405038698107,0.17281140062451,0.176370140414358,0.212310617421709,0.229463756122369,0.109366426921493,0.184095819397765,0.136890632217219,0.18726047942636,0.13663681865483,0.0368145388153346,0.054095737296413,0.0210701922158502,0.0475945319583211,0.0820140031367385,0.186981545854222,0.0880003827915665,0.246612437686877,0.102661213744134,0.246612437686877,0.175492708005311,0.0308856207984727,0.246612437686877,0.127422217967549,0.246612437686877,0.246612437686877,0.246612437686877,0.246612437686877,0.136293732205899,0.165205080120715,0.186094351385083,0.128115900733685,0.144342573811655,0
0.250984143226389,0.0635139039854154,0.065212165675718,0.0384336240717589,0.250984143226389,0.250984143226389,0.0958030663976807,0.043136054381044,0.129146633978003,0.141098014163509,0.106429712164137,0.0988049892347507,0.0464491951880677,0.164572062511488,0.250984143226389,0.140033781059559,0.124635433054584,0.111384362321052,0.216574271454832,0.250984143226389,0.250984143226389,0.244475021128415,0.250984143226389,0.0487882439306667,0.0656522591431375,0.0892960435472667,0.187556422454805,0.103883497666844,0.248526608820623,0.199863532617911,0.196992348549821,0.143404528401996,0.250984143226389,0.0681354791057792,0.049717021419614,0.0726801156621037,0
0.188790130772743,0.199818956067226,0.164105510816594,0.272164020343401,0.244999975273925,0.0156364501964017,0.0154312769869028,0.0650528074672515,0.0697676977475258,0.169939087594396,0.272164020343401,0.272164020343401,0.253137317236064,0.145953058354149,0.0301032953052634,0.0193613236739238,0.0876466058323752,0.0128770546818873,0.108675694932559,0.0279225701122999,0.14732534271497,0.272164020343401,0.272164020343401,0.140036809767509,0.0422848092121987,0.0179001817961303,0.0229579205159453,0.184843915169571,0.265247901358045,0.272164020343401,0.272164020343401,0.128911401351145,0.070712472930287,0.0382817492772988,0.0254846249401992,0.0345491862667626,0
0.107820251370199,0.024556849891196,0.0416315337273474,0.0576844341259576,0.145874763419552,0.121864443485823,0.0765256155216938,0.110597461847394,0.0718023763459939,0.0742731895577128,0.0343313939881984,0.0811693292049416,0.11150776890508,0.162314017575198,0.265726528489195,0.15891469067207,0.115877151656444,0.0446555035078099,0.139177702260048,0.0314986831402257,0.105750827627235,0.116602917210586,0.265726528489195,0.185160947775355,0.194264966550247,0.265726528489195,0.206448744861493,0.265726528489195,0.108859340961186,0.265726528489195,0.236360772516124,0.265726528489195,0.265726528489195,0.265726528489195,0.0728815919538836,0.181379103007247,0
0.113720716239113,0.0884956148284235,0.182837551238251,0.259643462344918,0.259643462344918,0.194924761919811,0.0466542603607308,0.0467374913874051,0.0445354209378863,0.0938944293147927,0.132834635766329,0.220710625386242,0.196250764069852,0.259643462344918,0.155985539546303,0.0610304317600856,0.00256445360079771,0.076554243555309,0.259643462344918,0.259643462344918,0.259643462344918,0.202375570179237,0.219310769613267,0.116224994185014,0.0588547498883863,0.0420179391489197,0.131828611842122,0.0525911027895468,0.0454341755798817,0.143684153358234,0.1731099303699,0.259643462344918,0.259643462344918,0.173845122644777,0.0441781385114385,0.0418445216702804,0
0.0970020544634736,0.0461575015761955,0.192191245953868,0.225384061102587,0.25418983206945,0.139243223595129,0.123425492768991,0.0583648807903039,0.0130527716050211,0.113166841424928,0.0985758313131726,0.0384371663323171,0.231451948701923,0.25418983206945,0.25418983206945,0.16751104056672,0.0559745327862935,0.0469433861010176,0.0630309291592402,0.173318850380305,0.184410163478556,0.11130733657979,0.25418983206945,0.25418983206945,0.25418983206945,0.107055233415411,0.0912401928157498,0.0280572263812923,0.0229453857713956,0.0730140776244342,0.25418983206945,0.25418983206945,0.25418983206945,0.239285797967439,0.0752359790996894,0.0169605864090192,0
0.209805279887928,0.0440946249673274,0.0606902572589371,0.0335876561681741,0.317241046751597,0.0302742229301306,0.0235594574455369,0.0372400196972526,0.0617862046582431,0.0386767841465494,0.0813955600251601,0.040473927043585,0.163918523415078,0.263930045242533,0.126331409949879,0.0231493918495767,0.016509396675754,0.0167580520395969,0.0581842969569607,0.143012205948652,0.13886413144386,0.0786507649896212,0.0541259533139473,0.0815985113985776,0.135127819619803,0.0615368779476288,0.0829348009420405,0.317241046751597,0.317241046751597,0.317241046751597,0.187139275183741,0.27243503550799,0.100480905527736,0.204857119757267,0.258611221831252,0.317241046751597,0
0.193817160240477,0.0570746026458191,0.0479872751200708,0.154435122828187,0.203887913751785,0.21882864302176,0.246500798179762,0.192413671342197,0.0819737252134993,0.246500798179762,0.246500798179762,0.218423060812575,0.0984599020553773,0.128279223430918,0.106121835862268,0.246500798179762,0.246500798179762,0.228974103242172,0.0653642296222206,0.111796593258814,0.107716538652923,0.0280977501029554,0.15169101725713,0.11158080382389,0.144841681237741,0.16716589092149,0.048292815514473,0.066337242242293,0.118861608453963,0.0646360107227075,0.030210716905627,0.153007536177068,0.246500798179762,0.246500798179762,0.246500798179762,0.115172765612886,0
0.290605132354503,0.105911069613582,0.0346866642475607,0.00717394043961086,0.0806185922568733,0.0091603514942985,0.0107267077261451,0.0111821521876408,0.186445146050622,0.241876300708024,0.0542384146516241,0.0720476865028596,0.0592010952503549,0.0361287803578738,0.0866362057266644,0.117195203809072,0.207739822938248,0.147523573554559,0.0932047055660132,0.081329172154536,0.019043196599545,0.14848793109835,0.228939712705448,0.0797874630002916,0.124330068513359,0.0416933554385521,0.063375374207566,0.290605132354503,0.290605132354503,0.290605132354503,0.216945446543031,0.128242755921629,0.260056141923145,0.290605132354503,0.290605132354503,0.181060122760611,0
0.213870409648253,0.132137070912314,0.254679729921024,0.254679729921024,0.226161520547511,0.102441021352691,0.102551539794479,0.0450802969878341,0.203758737285082,0.23492026007128,0.148626319690375,0.207404752920629,0.151505886871882,0.0823338947682345,0.109339855287773,0.0869235796384382,0.0567053818097091,0.065577262839549,0.105089441923698,0.251220200114154,0.254679729921024,0.245893346744968,0.172534435827045,0.0885830066098671,0.112768932577687,0.109303503988585,0.0744361214481676,0.0764988281589466,0.254679729921024,0.254679729921024,0.254679729921024,0.190589664911455,0.0747423642032007,0.0411178414348537,0.041925318986053,0.0348554312037783,0
0.175827025731253,0.0510794179878478,0.153222710805036,0.12795601933411,0.254898087801384,0.142138025528541,0.222667445167415,0.0140786944360541,0.132509071841201,0.249146018882792,0.0218942845209321,0.0921254227507862,0.0542496171744726,0.0569795283394646,0.10653910195999,0.280708217377039,0.280708217377039,0.270097785783291,0.0219939837235916,0.0463926935840776,0.066106732879577,0.0225464241792931,0.100881502290298,0.0801830323929068,0.12049662357539,0.225795294931839,0.0979298572232175,0.115388609158734,0.0667455794331691,0.00538011275510907,0.120262559305462,0.0912162836781536,0.280708217377039,0.280708217377039,0.280708217377039,0.280708217377039,0
0.129192862965218,0.0553008427644025,0.0442388816570759,0.0230705540745518,0.210701647674898,0.146206760646152,0.163371640961733,0.105422133648778,0.0722463733828638,0.15510163104869,0.097525152185977,0.0612024555299523,0.0805801764858714,0.0480436317186347,0.180070143228119,0.0991061986599911,0.0515411924310275,0.0659070197184175,0.275060047993821,0.234741787050426,0.21620832112301,0.0805900136749048,0.210521607497261,0.0918805563029049,0.0816402947547527,0.102757101811351,0.275060047993821,0.26164846649458,0.194725111005024,0.151409428519098,0.275060047993821,0.275060047993821,0.119406804893849,0.0903174521890594,0.255472348510493,0.275060047993821,0
0.246737063727477,0.107674350318325,0.0543917964188157,0.162221531275344,0.246737063727477,0.156620453641303,0.107125867694151,0.047789832879775,0.117320154424904,0.21928434706901,0.0832949194006632,0.217165568987539,0.180561939311147,0.21060300594744,0.159118170582076,0.066422347701373,0.0362402628210957,0.0643110083250641,0.246737063727477,0.173943651510038,0.120112263757851,0.146035097562351,0.227356081322438,0.213297924587148,0.235084156833365,0.0569987401818284,0.196173972881769,0.126910537819028,0.168127789783042,0.246737063727477,0.246737063727477,0.246737063727477,0.130936413281162,0.0567150523956736,0.0159413482983239,0.0479598379596959,0
0.20824015734623,0.108651269105025,0.0991161806918628,0.0688278681639909,0.0898805195316119,0.118510977518399,0.0285512754643358,0.0528820844065872,0.0594062329980451,0.156484039877727,0.287096407619938,0.287096407619938,0.287096407619938,0.0523827813319705,0.127789821337773,0.119012278835927,0.0422388844149891,0,0.136817161380348,0.0923496549688794,0.257236363543001,0.174707477016044,0.221747248811229,0.0951309056426988,0.105761306000981,0.11387023298948,0.175702372960675,0.287096407619938,0.145948799396747,0.0759521881548808,0.0586686408877149,0.178010108772114,0.183297493867986,0.287096407619938,0.118181925884913,0.287096407619938,0
0.0231660447838931,0.0433121955081411,0.0835637998018505,0.177258178240854,0.268682700748973,0.268682700748973,0.151837582198566,0.136048799061787,0.0373560193186589,0.0340460528853716,0.018875163745145,0.0624637626746206,0.0881376874173556,0.206969395325036,0.268682700748973,0.157098037391713,0.0763811266833495,0.0666564031369793,0.161947177560121,0.175861566898949,0.268682700748973,0.253404023064287,0.19987752228469,0.0724670193224472,0.0609406208044027,0.114315570181869,0.0725504477250633,0.0940781337971054,0.217547000319672,0.268682700748973,0.268682700748973,0.268682700748973,0.0774913056075842,0.252424706674789,0.0713106909564354,0.0176583555224613,0
